avg_quiz_score,topic_mastery_score,attempts_per_topic,hints_used,days_since_last_revision,study_sessions_per_week,login_frequency,streak_days,retention_score,fatigue_index
40.776968494300704,0.37184645662867133,5.2815354337132865,2,4,5,1,14,0.4718464566286713,0.29575192511039927
67.66123841596976,0.5510749227731317,3.489250772268682,0,22,1,24,2,0.6510749227731317,0.3434717863224531
58.09523584683139,0.4873015723122093,4.1269842768779075,4,4,2,16,0,0.5873015723122093,0.8573221292013342
80.92044825291956,0.6394696550194637,2.6053034498053624,0,22,1,17,11,0.7394696550194637,0.0494747712860818
64.28155036778271,0.5285436691185514,3.7145633088144856,3,18,6,18,5,0.6285436691185514,0.11374814853610904
54.66109641398438,0.46440730942656255,4.355926905734374,2,5,5,13,10,0.5644073094265626,0.975307250983525
60.38802619574685,0.502586841304979,3.9741315869502096,3,9,4,17,12,0.602586841304979,0.5299212078997931
58.37097895021756,0.48913985966811707,4.108601403318829,2,7,4,28,5,0.5891398596681171,0.7884164240420112
48.17461923643123,0.4211641282428748,4.788358717571252,2,3,1,27,2,0.5211641282428747,0.29320517893003406
59.051171630871806,0.4936744775391454,4.063255224608546,3,1,4,26,3,0.5936744775391454,0.2907274952044918
52.88209383690848,0.45254729224605655,4.474527077539435,1,13,6,19,2,0.5525472922460565,0.3998294864094434
60.12256281054431,0.5008170854036287,3.9918291459637127,3,22,6,21,0,0.6008170854036287,0.729662072752644
42.548107252241834,0.3836540483482789,5.163459516517211,1,25,3,22,12,0.48365404834827885,0.46692672596100826
78.29060701746079,0.6219373801164053,2.7806261988359475,3,18,2,24,14,0.7219373801164053,0.13810725661404377
48.537563054269796,0.423583753695132,4.76416246304868,3,25,5,25,11,0.523583753695132,0.2905660803250636
74.63788084110946,0.5975858722740631,3.0241412772593694,4,7,4,4,14,0.6975858722740631,0.19805483635663212
75.1612687637425,0.6010751250916166,2.989248749083833,2,12,3,3,5,0.7010751250916167,0.15388100920598258
60.74742059320045,0.5049828039546697,3.950171960453303,2,12,3,13,10,0.6049828039546696,0.4579814676834304
73.68570716191441,0.5912380477460961,3.0876195225390397,3,21,4,18,13,0.691238047746096,0.2959115941310523
56.822930924519596,0.4788195394967973,4.211804605032027,1,27,3,26,12,0.5788195394967973,0.9027208090981768
62.01481554421908,0.5134321036281272,3.865678963718728,3,23,5,1,11,0.6134321036281272,0.5406631984784653
46.17244934373207,0.40781632895821374,4.921836710417862,4,16,2,18,7,0.5078163289582137,0.7052290899360785
102.22944061916259,0.7815296041277506,1.1847039587224941,2,22,3,22,2,0.8815296041277505,0.6169145322789926
17.118465989439485,0.2141231065962632,6.858768934037368,0,0,1,24,7,0.3141231065962632,0.31417308388328813
50.647181120481974,0.4376478741365465,4.6235212586345344,4,24,2,4,14,0.5376478741365465,0.9100177884589522
47.266435859744924,0.4151095723982995,4.848904276017005,1,15,1,4,12,0.5151095723982995,0.8989675851293789
61.956781928164,0.5130452128544267,3.869547871455733,0,22,2,17,2,0.6130452128544266,0.8382319412510608
48.888164560069946,0.425921097067133,4.7407890293286705,1,9,1,5,12,0.525921097067133,0.8451137339794316
68.67939313570376,0.5578626209046917,3.4213737909530826,4,6,5,1,13,0.6578626209046917,0.3877536537655871
81.37000655702386,0.642466710380159,2.57533289619841,2,29,6,13,3,0.742466710380159,0.26887952309694674
41.04429281312203,0.3736286187541469,5.263713812458532,4,29,3,24,13,0.47362861875414686,0.6383382927597298
55.54445854373835,0.470296390291589,4.29703609708411,3,29,6,17,12,0.570296390291589,0.4758992273291761
56.809785119722335,0.4787319007981489,4.212680992018511,0,22,2,17,6,0.5787319007981488,0.05789133101809729
91.84694913869635,0.7123129942579756,1.876870057420244,4,21,5,13,10,0.8123129942579757,0.8832294849488156
33.16787300901393,0.3211191533934262,5.7888084660657375,2,20,6,21,13,0.4211191533934262,0.6570315513107255
57.50207792510661,0.48334718616737743,4.166528138326226,1,16,5,13,14,0.5833471861673774,0.6968185870614209
66.10444985396903,0.5406963323597935,3.5930366764020647,4,6,3,13,3,0.6406963323597935,0.487401796209572
54.15336556572383,0.46102243710482554,4.389775628951744,4,25,4,26,7,0.5610224371048255,0.4905956575750319
41.809193767983075,0.3787279584532205,5.212720415467795,2,26,5,22,2,0.47872795845322047,0.9568024137426279
52.763260363910945,0.4517550690927396,4.482449309072604,3,10,3,2,12,0.5517550690927396,0.5487335789703345
47.37188672883801,0.41581257819225337,4.841874218077466,3,0,2,19,11,0.5158125781922533,0.559729058428895
63.94190722985254,0.5262793815323503,3.7372061846764972,1,2,3,27,7,0.6262793815323502,0.5637622973810548
52.395307785152205,0.4493020519010147,4.506979480989853,4,9,4,26,6,0.5493020519010147,0.6514913770093361
76.5600022423054,0.6104000149487027,2.8959998505129736,4,1,4,23,9,0.7104000149487026,0.9631632703345986
69.7370457577627,0.5649136383850847,3.350863616149153,3,11,2,10,7,0.6649136383850847,0.8680406049224496
42.15976172533464,0.3810650781688976,5.189349218311024,1,23,6,29,0,0.4810650781688976,0.8542839873741832
70.67329659072162,0.5711553106048108,3.2884468939518916,4,10,3,16,11,0.6711553106048108,0.7275909117925661
66.52666944624724,0.5435111296416483,3.5648887035835175,1,16,3,1,1,0.6435111296416482,0.7977173350304675
65.4053939399495,0.5360359595996634,3.6396404040033663,2,20,2,20,3,0.6360359595996634,0.5190096162295909
38.88242410107769,0.3592161606738513,5.407838393261487,1,21,6,5,6,0.4592161606738513,0.8360782688085475
67.42087163920753,0.5494724775947168,3.5052752240528315,1,11,6,29,10,0.6494724775947168,0.9246951210901041
84.22510973092787,0.661500731539519,2.3849926846048093,2,17,4,10,14,0.761500731539519,0.38076736307994596
48.36054055468215,0.422403603697881,4.77596396302119,4,9,6,16,4,0.522403603697881,0.6153290465089509
46.213505671744585,0.40809003781163056,4.919099621883694,4,5,1,19,5,0.5080900378116305,0.9598378229440342
62.97915270037152,0.5198610180024767,3.801389819975232,3,1,4,2,5,0.6198610180024768,0.18996891941043448
74.49030149524954,0.5966020099683302,3.033979900316697,1,26,3,8,3,0.6966020099683303,0.4152207692086022
42.5982295479266,0.3839881969861773,5.160118030138227,3,9,2,26,13,0.4839881969861773,0.8151253796317318
47.79635280377791,0.418642352025186,4.813576479748139,1,0,4,27,11,0.5186423520251859,0.2985581133933233
72.77185981550372,0.5851457321033581,3.148542678966419,2,8,4,2,6,0.685145732103358,0.5066010951414558
44.399059155503174,0.3959937277033545,5.040062722966455,2,1,6,4,10,0.4959937277033545,0.29274159173003855
67.34033622298497,0.5489355748198999,3.510644251801002,3,14,2,13,7,0.6489355748198997,0.6406615169169231
41.93862090243636,0.3795908060162424,5.204091939837576,0,26,5,18,12,0.4795908060162424,0.35639045654188506
32.057709370529494,0.3137180624701966,5.862819375298034,3,17,6,7,1,0.4137180624701966,0.39332823725686306
58.124820489803966,0.48749880326535977,4.125011967346402,2,28,3,2,8,0.5874988032653597,0.9415376686966678
52.12890767873496,0.4475260511915664,4.524739488084336,3,2,3,18,1,0.5475260511915664,0.32529610828243105
79.9035027352518,0.6326900182350121,2.673099817649879,4,13,4,1,8,0.732690018235012,0.1666215872295953
63.74314091354062,0.5249542727569375,3.7504572724306255,2,8,4,29,14,0.6249542727569375,0.8853150893642445
60.418819902255805,0.5027921326817053,3.9720786731829465,4,8,4,19,5,0.6027921326817053,0.3352728085439175
66.67112749316588,0.5444741832877725,3.5552581671222745,2,11,1,2,12,0.6444741832877725,0.5414524136554948
54.90272578218413,0.4660181718812275,4.339818281187725,3,18,3,24,14,0.5660181718812275,0.8836667190764302
63.233235406410465,0.5215549027094031,3.7844509729059688,4,9,4,22,11,0.6215549027094031,0.378040907127249
81.78488926001629,0.6452325950667752,2.547674049332248,2,26,6,6,7,0.7452325950667752,0.07129358153370224
50.12944977975933,0.4341963318650622,4.658036681349378,3,12,6,17,10,0.5341963318650622,0.9972523583582982
53.2078465962675,0.45471897730845,4.4528102269155,0,10,4,8,0,0.55471897730845,0.4661251719854357
64.70797688687408,0.5313865125791605,3.686134874208395,0,18,2,19,8,0.6313865125791605,0.6747779180762113
66.85080829667393,0.5456720553111596,3.5432794468884046,3,2,3,15,9,0.6456720553111596,0.4535816357817082
44.97792280415757,0.3998528186943838,5.0014718130561615,0,27,3,27,6,0.4998528186943838,0.15693383197131627
74.7892829440466,0.5985952196269774,3.014047803730226,2,0,3,16,5,0.6985952196269773,0.9722479444845024
74.92228012957395,0.599481867530493,3.00518132469507,2,18,6,13,11,0.699481867530493,0.7857199560820557
43.51151082615962,0.3900767388410642,5.0992326115893585,3,20,4,11,1,0.4900767388410642,0.5240628358817181
40.31849470977331,0.3687899647318221,5.312100352681779,3,29,2,3,3,0.46878996473182205,0.29380107002645106
72.51020336208205,0.5834013557472136,3.1659864425278634,1,10,4,25,9,0.6834013557472136,0.9352918161010753
26.181531282131303,0.2745435418808754,6.2545645811912465,1,15,3,9,6,0.37454354188087535,0.7743186133889745
51.04751170898156,0.4403167447265437,4.596832552734563,1,12,6,17,14,0.5403167447265437,0.04482995546596602
57.5346246151998,0.483564164101332,4.1643583589866795,4,8,1,4,12,0.583564164101332,0.8863707358177945
61.2063267282393,0.5080421781882619,3.9195782181173806,3,6,5,6,1,0.6080421781882619,0.06262175942284098
75.00204793419196,0.6000136528946132,2.999863471053869,0,13,2,16,4,0.700013652894613,0.8012435560344905
92.92048767808701,0.7194699178539135,1.805300821460866,3,20,1,7,10,0.8194699178539134,0.16450630689492685
51.363217355964224,0.4424214490397615,4.575785509602385,3,25,5,17,12,0.5424214490397614,0.03725023652625081
49.58681207961139,0.43057874719740924,4.694212528025908,3,6,3,21,14,0.5305787471974093,0.12973741832729802
47.019912579808015,0.41346608386538675,4.8653391613461325,1,2,1,29,4,0.5134660838653867,0.3223347081394258
74.24319024018664,0.5949546016012442,3.050453983987558,4,12,3,19,9,0.6949546016012442,0.3193497161894998
59.064920287713846,0.4937661352514256,4.062338647485744,4,18,6,15,11,0.5937661352514256,0.4904627802872874
53.443349346390555,0.4562889956426037,4.437110043573963,3,6,5,19,13,0.5562889956426037,0.526659048616914
37.320466099331455,0.34880310732887637,5.511968926711236,3,25,2,10,5,0.44880310732887635,0.7974898022929119
65.60582036979116,0.5373721357986078,3.6262786420139226,2,2,3,15,12,0.6373721357986077,0.8741758017279962
77.33922658300231,0.6155948438866822,2.8440515611331785,4,24,1,29,10,0.7155948438866822,0.7368133270412471
58.50885011965048,0.4900590007976699,4.099409992023301,2,19,2,25,8,0.5900590007976698,0.15855398071460935
78.40975300607991,0.6227316867071994,2.772683132928006,0,10,3,23,5,0.7227316867071993,0.9249236304639554
50.25350147491654,0.43502334316611024,4.649766568338897,0,7,1,27,5,0.5350233431661102,0.07401932349246321
47.015895087363276,0.41343930058242184,4.865606994175781,2,17,5,7,2,0.5134393005824218,0.6212211028214514
78.8208670148913,0.625472446765942,2.745275532340579,4,1,3,3,9,0.725472446765942,0.013709431206261002
71.30092722394807,0.5753395148263205,3.2466048517367954,2,5,2,10,5,0.6753395148263205,0.36358761109521476
26.092594007387383,0.27395062671591586,6.260493732840841,2,14,6,20,0,0.37395062671591583,0.8872193036925287
42.66860515562126,0.38445736770414174,5.155426322958583,0,17,6,12,1,0.4844573677041417,0.3859374449128705
57.18634937401296,0.48124232916008647,4.187576708399136,4,29,6,21,14,0.5812423291600864,0.37953994917218503
63.31373382907619,0.522091558860508,3.7790844113949205,3,8,4,28,14,0.6220915588605079,0.3380655187609052
78.93524278828346,0.6262349519218897,2.7376504807811024,1,1,1,3,1,0.7262349519218897,0.5284408182700753
66.43397414616942,0.5428931609744628,3.5710683902553724,1,24,5,16,11,0.6428931609744628,0.22032116360188858
53.787888589764975,0.4585859239317665,4.414140760682335,4,6,5,9,9,0.5585859239317665,0.7900852086423539
65.49470233960105,0.5366313489306737,3.6336865106932636,2,16,2,20,2,0.6366313489306736,0.5032721344689265
75.96733388764468,0.6064488925842979,2.935511074157021,0,15,1,17,5,0.7064488925842979,0.10595280099009707
60.65289167427069,0.5043526111618046,3.9564738883819537,0,12,5,1,4,0.6043526111618046,0.18623850208717574
44.29553038394296,0.39530353589295303,5.04696464107047,3,28,3,21,6,0.495303535892953,0.2753536078519244
48.270484332446664,0.4218032288829777,4.781967711170222,3,26,1,2,12,0.5218032288829777,0.06168743511676755
72.14107540464423,0.5809405026976282,3.190594973023718,2,3,6,29,7,0.6809405026976282,0.17571126073035337
46.90247555596332,0.41268317037308877,4.873168296269112,3,9,4,27,11,0.5126831703730887,0.4154652116416089
41.020151551263965,0.3734676770084264,5.265323229915736,4,26,3,19,6,0.4734676770084264,0.26080423228738114
67.49278293841324,0.5499518862560883,3.500481137439117,3,24,4,19,2,0.6499518862560882,0.3720015248911934
55.123299405117365,0.46748866270078243,4.325113372992176,1,1,1,5,2,0.5674886627007824,0.8857516328520281
63.43976762940304,0.5229317841960203,3.770682158039797,1,29,4,23,6,0.6229317841960202,0.9070150134848103
64.7574735649963,0.5317164904333087,3.6828350956669134,1,22,4,6,6,0.6317164904333087,0.12196339691185165
68.51280491646506,0.5567520327764337,3.432479672235663,3,0,5,27,9,0.6567520327764337,0.6444404451662795
83.88134682301576,0.6592089788201051,2.4079102117989493,0,21,5,17,7,0.7592089788201051,0.29309073575990974
57.47992592951437,0.4831995061967625,4.168004938032375,2,8,3,9,0,0.5831995061967624,0.2799158962977947
48.493127277472595,0.4232875151831506,4.767124848168494,2,29,6,13,9,0.5232875151831506,0.16463404672217985
51.19307172984502,0.4412871448656335,4.587128551343666,1,22,6,24,4,0.5412871448656335,0.8967581916759793
78.8925330718939,0.6259502204792926,2.740497795207074,3,0,5,2,9,0.7259502204792926,0.8995275128881847
82.63325345716078,0.6508883563810719,2.491116436189281,2,23,1,1,10,0.7508883563810719,0.21371866987208543
41.13483908064559,0.37423226053763725,5.257677394623627,1,12,2,15,13,0.47423226053763723,0.18377625023687572
59.08169826414483,0.4938779884276322,4.061220115723678,2,3,5,13,3,0.5938779884276322,0.705077151584166
44.11841697266157,0.3941227798177438,5.058772201822562,2,29,4,2,13,0.4941227798177438,0.7073439947126753
61.25746040909369,0.5083830693939579,3.9161693060604206,1,6,2,19,8,0.6083830693939579,0.8941226329163462
59.508111733952276,0.4967207448930152,4.032792551069848,3,17,6,14,0,0.5967207448930152,0.2677224790014947
39.88102945574479,0.36587352970496523,5.3412647029503475,3,20,4,21,13,0.4658735297049652,0.32149796528764885
56.772623388336235,0.4784841559222416,4.215158440777584,3,4,1,11,7,0.5784841559222416,0.407914426633467
38.54508044972344,0.35696720299815626,5.430327970018437,4,10,1,20,2,0.45696720299815624,0.8909112425332208
64.30654307979897,0.5287102871986599,3.712897128013402,4,19,4,10,6,0.6287102871986598,0.8536942491838343
75.90869593055106,0.6060579728703404,2.939420271296596,3,19,2,2,8,0.7060579728703404,0.9734565193927183
76.68730455045117,0.6112486970030078,2.887513029969922,4,0,5,2,12,0.7112486970030077,0.3048653584034545
63.8016200134773,0.525344133423182,3.74655866576818,0,17,4,19,1,0.625344133423182,0.5823331187067957
74.00072433657992,0.5933381622438662,3.0666183775613387,2,1,4,21,14,0.6933381622438661,0.14461103872961933
69.97501426979953,0.5665000951319968,3.3349990486800314,3,14,4,6,7,0.6665000951319968,0.8094852191270104
78.10393416595255,0.6206928944396837,2.7930710556031633,2,9,4,19,9,0.7206928944396837,0.37185642321028556
80.56390213530632,0.6370926809020422,2.629073190979579,0,10,3,24,5,0.7370926809020422,0.03484618383781657
86.44062185348236,0.6762708123565491,2.2372918764345098,3,8,4,4,13,0.776270812356549,0.6419871335118948
59.06248487016313,0.49374989913442086,4.062501008655791,2,13,6,14,11,0.5937498991344209,0.6101813983875037
60.150598918399055,0.5010039927893271,3.9899600721067294,2,27,5,7,1,0.601003992789327,0.07797666873774733
84.60755005998331,0.664050333733222,2.35949666266778,4,24,5,20,0,0.7640503337332221,0.6088952899495068
49.956606546789196,0.4330440436452613,4.669559563547387,2,9,2,17,2,0.5330440436452613,0.17894802469251103
65.67242906593899,0.5378161937729266,3.6218380622707342,1,1,1,6,12,0.6378161937729265,0.12644906752481977
37.01728346831784,0.34678188978878566,5.532181102112144,1,28,2,4,1,0.44678188978878564,0.2315482177996273
80.35551244782206,0.6357034163188138,2.6429658368118623,0,20,5,15,11,0.7357034163188138,0.6342498006207573
34.11752038085882,0.32745013587239213,5.725498641276078,2,0,2,18,9,0.4274501358723921,0.6383351247028448
64.16262073561971,0.5277508049041314,3.722491950958686,3,11,6,3,3,0.6277508049041314,0.12236214490702446
57.43952819128757,0.4829301879419171,4.170698120580829,1,14,6,17,11,0.5829301879419171,0.34062631253747655
57.654489128006226,0.48436326085337483,4.156367391466252,0,22,1,25,13,0.5843632608533749,0.390694653044101
39.231803983443584,0.3615453598896239,5.384546401103761,2,3,5,20,2,0.46154535988962386,0.24768714956932703
57.238000369457815,0.48158666912971876,4.184133308702812,2,6,5,10,8,0.5815866691297188,0.20611662010338638
50.63181157689881,0.4375454105126587,4.624545894873413,1,21,3,26,9,0.5375454105126587,0.9208685342582085
44.0519111457625,0.3936794076384167,5.0632059236158335,0,16,4,6,1,0.49367940763841667,0.8794394050314198
71.91589374867381,0.5794392916578254,3.2056070834217465,4,18,2,2,14,0.6794392916578254,0.07188738681848694
72.74062253805349,0.5849374835870234,3.1506251641297673,2,0,6,24,9,0.6849374835870232,0.32536235339908093
84.79317499144837,0.6652878332763225,2.3471216672367756,2,3,1,25,6,0.7652878332763224,0.0012634703789983215
68.39821436763302,0.5559880957842201,3.4401190421577987,3,21,5,26,1,0.6559880957842201,0.7482098116435729
55.513662701000165,0.47009108467333444,4.299089153266656,0,20,5,5,11,0.5700910846733345,0.9821657624369445
42.75459062157869,0.3850306041438579,5.1496939585614205,1,13,1,28,5,0.4850306041438579,0.2836640322817856
62.21635657766115,0.514775710517741,3.8522428948225897,0,15,1,13,13,0.6147757105177409,0.03906639537906842
36.41071847233543,0.3427381231489029,5.572618768510971,3,19,2,21,14,0.4427381231489029,0.6892452484687861
56.34198593163779,0.4756132395442519,4.243867604557481,4,24,2,21,0,0.5756132395442519,0.8313180849933083
68.42262727107268,0.5561508484738179,3.4384915152618207,4,9,5,15,2,0.6561508484738179,0.8677207314820071
65.48026949576561,0.5365351299717707,3.634648700282293,3,4,3,1,1,0.6365351299717708,0.20288759736346562
61.35926521279821,0.5090617680853214,3.909382319146786,4,9,3,12,5,0.6090617680853214,0.4628021091017628
47.39274002938568,0.4159516001959045,4.840483998040955,2,22,4,2,11,0.5159516001959045,0.011223940940440436
58.20780400156681,0.48805202667711206,4.1194797332288795,1,26,6,2,1,0.588052026677112,0.38199920650255614
84.25186301669169,0.6616790867779446,2.3832091322205535,3,27,2,7,6,0.7616790867779446,0.4900426454422474
76.19967919864848,0.6079978613243232,2.9200213867567677,0,13,2,12,14,0.7079978613243232,0.5849265763729189
58.13883502247523,0.48759223348316816,4.124077665168318,3,22,1,27,7,0.5875922334831681,0.518956863088168
58.29368550100743,0.4886245700067162,4.113754299932838,1,19,3,6,1,0.5886245700067162,0.5490379444364635
69.7994407915362,0.565329605276908,3.3467039472309197,1,12,2,26,10,0.665329605276908,0.24598149236219824
42.045397503803855,0.380302650025359,5.196973499746409,0,0,3,18,3,0.480302650025359,0.6038897273550902
61.33712611508066,0.5089141741005377,3.910858258994623,3,15,4,22,2,0.6089141741005377,0.4308777817018955
55.82658634963193,0.47217724233087954,4.278227576691204,3,13,3,19,6,0.5721772423308795,0.793982360189019
52.00805862901906,0.44672039086012705,4.53279609139873,3,26,5,18,3,0.546720390860127,0.004781725902158085
86.110598695628,0.6740706579708533,2.259293420291467,2,16,5,28,14,0.7740706579708533,0.32218445349527736
55.65964079948289,0.47106427199655254,4.289357280034475,0,22,5,20,9,0.5710642719965525,0.1597313931988037
52.705803595666524,0.4513720239711102,4.486279760288898,1,16,5,8,7,0.5513720239711102,0.673712920729062
61.41480286743632,0.5094320191162421,3.905679808837579,1,10,3,19,3,0.6094320191162421,0.6717017666991291
47.75868829346264,0.41839125528975096,4.816087447102491,1,18,1,5,10,0.5183912552897509,0.11627171243029866
63.61112331539348,0.5240741554359565,3.759258445640435,3,12,6,7,5,0.6240741554359565,0.4430080381592483
48.652490855932044,0.42434993903954693,4.75650060960453,3,13,4,10,7,0.524349939039547,0.7937752293390837
51.8437208242601,0.44562480549506733,4.543751945049326,1,29,6,5,0,0.5456248054950673,0.4772469148871955
61.75266537851442,0.5116844358567628,3.883155641432372,0,21,4,14,3,0.6116844358567628,0.6364521911648898
47.46764534316503,0.41645096895443356,4.835490310455665,1,2,1,23,1,0.5164509689544335,0.7015465736816311
47.57909757295548,0.4171939838197032,4.828060161802968,4,7,1,29,6,0.5171939838197032,0.44013260828974854
61.71181971033402,0.5114121314022269,3.885878685977732,1,29,5,27,12,0.6114121314022268,0.6732822547333858
56.59643491832226,0.4773095661221484,4.226904338778516,2,9,6,9,10,0.5773095661221483,0.7125262997515502
34.87609428791251,0.33250729525275,5.674927047472499,2,18,3,23,9,0.43250729525275,0.9819529776413065
59.6781578613449,0.49785438574229934,4.021456142577007,3,23,6,4,10,0.5978543857422993,0.9238196753193172
76.60280537227123,0.6106853691484749,2.8931463085152505,3,12,1,23,5,0.7106853691484749,0.22927195721522453
27.567193072218252,0.2837812871481217,6.162187128518783,4,17,5,23,4,0.38378128714812165,0.4883793886169633
65.54304003160355,0.5369536002106904,3.630463997893096,4,18,3,9,6,0.6369536002106904,0.1719188325385539
55.36725254568111,0.4691150169712074,4.308849830287926,0,15,2,2,6,0.5691150169712074,0.6317446225594956
48.488433751605,0.42325622501070004,4.767437749892999,1,21,2,25,5,0.5232562250107,0.5716949459387599
58.60200768448671,0.4906800512299114,4.093199487700886,0,0,2,7,4,0.5906800512299113,0.19919280297377895
63.08987168656356,0.5205991445770904,3.7940085542290958,1,27,5,12,0,0.6205991445770904,0.973846859955965
66.08816367729531,0.5405877578486354,3.5941224215136454,4,21,5,9,5,0.6405877578486354,0.753121698668641
74.41484549487811,0.5960989699658541,3.0390103003414595,0,10,1,25,14,0.6960989699658541,0.30302562711031067
87.98523344455336,0.6865682229636891,2.134317770363109,0,19,5,24,12,0.7865682229636891,0.5636657885296114
31.55895336786594,0.3103930224524396,5.896069775475604,4,26,2,14,9,0.4103930224524396,0.3033774848090697
66.53735900518993,0.5435823933679328,3.564176066320672,4,0,3,25,8,0.6435823933679328,0.2918547717929021
59.99994051951279,0.49999960346341865,4.0000039653658135,2,0,4,27,2,0.5999996034634186,0.6961000343265921
50.92792274312379,0.43951948495415855,4.604805150458414,3,9,2,25,8,0.5395194849541586,0.1523347459833334
102.17454860484227,0.7811636573656151,1.1883634263438485,0,7,1,7,9,0.8811636573656152,0.3108373463587979
56.56175966509506,0.4770783977673004,4.229216022326996,1,5,3,25,11,0.5770783977673004,0.3775475794163795
64.4926914365758,0.5299512762438386,3.700487237561614,2,16,6,28,0,0.6299512762438386,0.05618147316746003
